iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality
POL,Europe,Poland,2020-03-07,5.0,0.0,,,,,0.132,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,37846605.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,
POL,Europe,Poland,2020-03-08,11.0,6.0,,,,,0.291,0.159,,,,,,,,,,,,27.918,0.738,,,,,,,,,,,,,,,,,,,11.11,37846605.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,-3.08
POL,Europe,Poland,2020-03-09,16.0,5.0,2.286,,,0.0,0.423,0.132,0.06,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.89,37846605.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,
POL,Europe,Poland,2020-03-10,22.0,6.0,3.143,,,0.0,0.581,0.159,0.083,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,37846605.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,
POL,Europe,Poland,2020-03-11,31.0,9.0,4.286,,,0.0,0.819,0.238,0.113,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,37846605.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,
POL,Europe,Poland,2020-03-12,49.0,18.0,6.857,1.0,1.0,0.143,1.295,0.476,0.181,0.026,0.026,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.67,37846605.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,
POL,Europe,Poland,2020-03-13,68.0,19.0,9.0,2.0,1.0,0.286,1.797,0.502,0.238,0.053,0.026,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.67,37846605.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,
POL,Europe,Poland,2020-03-14,103.0,35.0,14.0,3.0,1.0,0.429,2.722,0.925,0.37,0.079,0.026,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.07,37846605.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,
POL,Europe,Poland,2020-03-15,119.0,16.0,15.429,3.0,0.0,0.429,3.144,0.423,0.408,0.079,0.0,0.011,2.45,,,,,,,131.612,3.478,,,,,,,,,,,,,,,,,,,57.41,37846605.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,0.03
POL,Europe,Poland,2020-03-16,177.0,58.0,23.0,4.0,1.0,0.571,4.677,1.533,0.608,0.106,0.026,0.015,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,57.41,37846605.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,
POL,Europe,Poland,2020-03-17,238.0,61.0,30.857,5.0,1.0,0.714,6.289,1.612,0.815,0.132,0.026,0.019,2.46,,,,,,,,,,,,,,,,,,,,,,,,,,,57.41,37846605.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,
POL,Europe,Poland,2020-03-18,251.0,13.0,31.429,5.0,0.0,0.714,6.632,0.343,0.83,0.132,0.0,0.019,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,57.41,37846605.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,
POL,Europe,Poland,2020-03-19,355.0,104.0,43.714,5.0,0.0,0.571,9.38,2.748,1.155,0.132,0.0,0.015,2.42,,,,,,,,,,,,,,,,,,,,,,,,,,,57.41,37846605.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,
POL,Europe,Poland,2020-03-20,425.0,70.0,51.0,5.0,0.0,0.429,11.23,1.85,1.348,0.132,0.0,0.011,2.36,,,,,,,,,,,,,,,,,,,,,,,,,,,57.41,37846605.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,
POL,Europe,Poland,2020-03-21,536.0,111.0,61.857,5.0,0.0,0.286,14.162,2.933,1.634,0.132,0.0,0.008,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,57.41,37846605.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,
POL,Europe,Poland,2020-03-22,634.0,98.0,73.571,7.0,2.0,0.571,16.752,2.589,1.944,0.185,0.053,0.015,2.23,,,,,,,251.26,6.639,,,,,,,,,,,,,,,,,,,57.41,37846605.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,0.56
POL,Europe,Poland,2020-03-23,749.0,115.0,81.714,8.0,1.0,0.571,19.79,3.039,2.159,0.211,0.026,0.015,2.14,,,,,,,,,,,,,,,,,,,,,,,,,,,57.41,37846605.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,
POL,Europe,Poland,2020-03-24,901.0,152.0,94.714,10.0,2.0,0.714,23.807,4.016,2.503,0.264,0.053,0.019,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,57.41,37846605.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,
POL,Europe,Poland,2020-03-25,1051.0,150.0,114.286,14.0,4.0,1.286,27.77,3.963,3.02,0.37,0.106,0.034,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,57.41,37846605.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,
POL,Europe,Poland,2020-03-26,1221.0,170.0,123.714,16.0,2.0,1.571,32.262,4.492,3.269,0.423,0.053,0.042,1.93,,,,,,,,,,,,,,,,,,,,,,,,,,,57.41,37846605.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,
POL,Europe,Poland,2020-03-27,1389.0,168.0,137.714,16.0,0.0,1.571,36.701,4.439,3.639,0.423,0.0,0.042,1.89,,,,,,,,,,,,,,,,,,,,,,,,,,,57.41,37846605.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,
POL,Europe,Poland,2020-03-28,1638.0,249.0,157.429,18.0,2.0,1.857,43.28,6.579,4.16,0.476,0.053,0.049,1.87,,,,,,,,,,,,,,,,,,,,,,,,,,,57.41,37846605.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,
POL,Europe,Poland,2020-03-29,1862.0,224.0,175.429,22.0,4.0,2.143,49.199,5.919,4.635,0.581,0.106,0.057,1.81,,,,,,,531.434,14.042,,,,,,,,,,,,,,,,,,,57.41,37846605.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,0.03
POL,Europe,Poland,2020-03-30,2055.0,193.0,186.571,31.0,9.0,3.286,54.298,5.1,4.93,0.819,0.238,0.087,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,57.41,37846605.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,
POL,Europe,Poland,2020-03-31,2311.0,256.0,201.429,33.0,2.0,3.286,61.062,6.764,5.322,0.872,0.053,0.087,1.73,,,,,,,,,,,,,,,,,,,,,,,,,,,81.48,37846605.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,
POL,Europe,Poland,2020-04-01,2554.0,243.0,214.714,43.0,10.0,4.143,67.483,6.421,5.673,1.136,0.264,0.109,1.72,,,,,,,,,,,,,,,,,,,,,,,,,,,81.48,37846605.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,
POL,Europe,Poland,2020-04-02,2946.0,392.0,246.429,57.0,14.0,5.857,77.841,10.358,6.511,1.506,0.37,0.155,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,81.48,37846605.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,
POL,Europe,Poland,2020-04-03,3383.0,437.0,284.857,71.0,14.0,7.857,89.387,11.547,7.527,1.876,0.37,0.208,1.66,,,,,,,,,,,,,,,,,,,,,,,,,,,81.48,37846605.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,
POL,Europe,Poland,2020-04-04,3627.0,244.0,284.143,79.0,8.0,8.714,95.834,6.447,7.508,2.087,0.211,0.23,1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,81.48,37846605.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,
POL,Europe,Poland,2020-04-05,4102.0,475.0,320.0,94.0,15.0,10.286,108.385,12.551,8.455,2.484,0.396,0.272,1.53,,,,,,,578.296,15.28,,,,,,,,,,,,,,,,,,,81.48,37846605.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,0.43
POL,Europe,Poland,2020-04-06,4413.0,311.0,336.857,107.0,13.0,10.857,116.602,8.217,8.901,2.827,0.343,0.287,1.46,,,,,,,,,,,,,,,,,,,,,,,,,,,81.48,37846605.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,
POL,Europe,Poland,2020-04-07,4848.0,435.0,362.429,129.0,22.0,13.714,128.096,11.494,9.576,3.408,0.581,0.362,1.39,,,,,,,,,,,,,,,,,,,,,,,,,,,81.48,37846605.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,
POL,Europe,Poland,2020-04-08,5205.0,357.0,378.714,159.0,30.0,16.571,137.529,9.433,10.007,4.201,0.793,0.438,1.32,,,2425.0,64.074,,,,,,,,,,,,,,,,,,,,,,,81.48,37846605.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,
POL,Europe,Poland,2020-04-09,5575.0,370.0,375.571,174.0,15.0,16.714,147.305,9.776,9.924,4.598,0.396,0.442,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,87.04,37846605.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,
POL,Europe,Poland,2020-04-10,5955.0,380.0,367.429,181.0,7.0,15.714,157.346,10.041,9.708,4.782,0.185,0.415,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,87.04,37846605.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,
POL,Europe,Poland,2020-04-11,6356.0,401.0,389.857,208.0,27.0,18.429,167.941,10.595,10.301,5.496,0.713,0.487,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,87.04,37846605.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,
POL,Europe,Poland,2020-04-12,6674.0,318.0,367.429,232.0,24.0,19.714,176.343,8.402,9.708,6.13,0.634,0.521,1.09,,,,,,,479.587,12.672,,,,,,,,,,,,,,,,,,,87.04,37846605.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,2.46
POL,Europe,Poland,2020-04-13,6934.0,260.0,360.143,245.0,13.0,19.714,183.213,6.87,9.516,6.474,0.343,0.521,1.07,,,2510.0,66.32,,,,,,,,,,,,,,,,,,,,,,,87.04,37846605.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,
POL,Europe,Poland,2020-04-14,7202.0,268.0,336.286,263.0,18.0,19.143,190.294,7.081,8.885,6.949,0.476,0.506,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,87.04,37846605.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,
POL,Europe,Poland,2020-04-15,7582.0,380.0,339.571,286.0,23.0,18.143,200.335,10.041,8.972,7.557,0.608,0.479,1.09,,,2499.0,66.03,,,,,,,,,,,,,,,,,,,,,,,87.04,37846605.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,
POL,Europe,Poland,2020-04-16,7918.0,336.0,334.714,314.0,28.0,20.0,209.213,8.878,8.844,8.297,0.74,0.528,1.1,,,2607.0,68.883,,,,,,,,,,,,,,,,,,,,,,,87.04,37846605.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,
POL,Europe,Poland,2020-04-17,8379.0,461.0,346.286,332.0,18.0,21.571,221.394,12.181,9.15,8.772,0.476,0.57,1.11,,,2673.0,70.627,,,,,,,,,,,,,,,,,,,,,,,87.04,37846605.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,
POL,Europe,Poland,2020-04-18,8742.0,363.0,340.857,347.0,15.0,19.857,230.985,9.591,9.006,9.169,0.396,0.525,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,87.04,37846605.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,
POL,Europe,Poland,2020-04-19,9287.0,545.0,373.286,360.0,13.0,18.286,245.385,14.4,9.863,9.512,0.343,0.483,1.09,,,2482.0,65.581,,,485.569,12.83,,,,,,,,,,,,,,,,,,,87.04,37846605.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,7.59
POL,Europe,Poland,2020-04-20,9593.0,306.0,379.857,380.0,20.0,19.286,253.471,8.085,10.037,10.041,0.528,0.51,1.04,,,2511.0,66.347,,,,,,,,,,,,,,,,,,,,,,,83.33,37846605.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,
POL,Europe,Poland,2020-04-21,9856.0,263.0,379.143,401.0,21.0,19.714,260.42,6.949,10.018,10.595,0.555,0.521,1.0,,,2914.0,76.995,,,,,,,,,,,,,,,,,,,,,,,83.33,37846605.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,
POL,Europe,Poland,2020-04-22,10169.0,313.0,369.571,426.0,25.0,20.0,268.69,8.27,9.765,11.256,0.661,0.528,0.98,,,3505.0,92.611,,,,,,,,,,,,,,,,,,,,,,,83.33,37846605.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,
POL,Europe,Poland,2020-04-23,10511.0,342.0,370.429,454.0,28.0,20.0,277.726,9.036,9.788,11.996,0.74,0.528,0.99,,,3099.0,81.883,,,,,,,,,,,,,,,,,,,,,,,83.33,37846605.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,
POL,Europe,Poland,2020-04-24,10892.0,381.0,359.0,494.0,40.0,23.143,287.793,10.067,9.486,13.053,1.057,0.611,0.99,,,3095.0,81.777,,,,,,,,,,,,,,,,,,,,,,,83.33,37846605.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,
POL,Europe,Poland,2020-04-25,11273.0,381.0,361.571,524.0,30.0,25.286,297.86,10.067,9.554,13.845,0.793,0.668,0.99,,,2821.0,74.538,,,,,,,,,,,,,,,,,,,,,,,83.33,37846605.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,
POL,Europe,Poland,2020-04-26,11617.0,344.0,332.857,535.0,11.0,25.0,306.95,9.089,8.795,14.136,0.291,0.661,0.97,,,2749.0,72.635,,,386.86,10.222,,,,,,,,,,,,,,,,,,,83.33,37846605.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,1.65
POL,Europe,Poland,2020-04-27,11902.0,285.0,329.857,562.0,27.0,26.0,314.48,7.53,8.716,14.849,0.713,0.687,0.95,,,2759.0,72.9,,,,,,,,,,,,,,,,,,,,,,,83.33,37846605.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,
POL,Europe,Poland,2020-04-28,12218.0,316.0,337.429,596.0,34.0,27.857,322.829,8.349,8.916,15.748,0.898,0.736,0.95,,,2934.0,77.523,,,,,,281787.0,7.446,,,,,,people tested,,,,,,,,,,83.33,37846605.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,
POL,Europe,Poland,2020-04-29,12640.0,422.0,353.0,624.0,28.0,28.286,333.98,11.15,9.327,16.488,0.74,0.747,0.94,,,2973.0,78.554,,,,,12802.0,294589.0,7.784,0.338,,,,,people tested,,,,,,,,,,83.33,37846605.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,
POL,Europe,Poland,2020-04-30,12877.0,237.0,338.0,644.0,20.0,27.143,340.242,6.262,8.931,17.016,0.528,0.717,0.91,,,3012.0,79.584,,,,,12509.0,307098.0,8.114,0.331,,,,,people tested,,,,,,,,,,83.33,37846605.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,
POL,Europe,Poland,2020-05-01,13105.0,228.0,316.143,651.0,7.0,22.429,346.266,6.024,8.353,17.201,0.185,0.593,0.91,,,2789.0,73.692,,,,,15651.0,322749.0,8.528,0.414,,,,,people tested,,,,,,,,,,83.33,37846605.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,
POL,Europe,Poland,2020-05-02,13375.0,270.0,300.286,664.0,13.0,20.0,353.4,7.134,7.934,17.545,0.343,0.528,0.93,,,2649.0,69.993,,,,,10613.0,333362.0,8.808,0.28,,,,,people tested,,,,,,,,,,83.33,37846605.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,
POL,Europe,Poland,2020-05-03,13693.0,318.0,296.571,678.0,14.0,20.429,361.803,8.402,7.836,17.914,0.37,0.54,0.97,,,2761.0,72.952,,,303.107,8.009,9382.0,342744.0,9.056,0.248,,,,,people tested,,,,,,,,,,83.33,37846605.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,4.47
POL,Europe,Poland,2020-05-04,14006.0,313.0,300.571,698.0,20.0,19.429,370.073,8.27,7.942,18.443,0.528,0.513,1.0,,,2653.0,70.099,,,,,7304.0,350048.0,9.249,0.193,,,,,people tested,,,,,,,,,,83.33,37846605.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,
POL,Europe,Poland,2020-05-05,14431.0,425.0,316.143,716.0,18.0,17.143,381.302,11.23,8.353,18.918,0.476,0.453,1.02,,,2738.0,72.345,,,,,9642.0,359690.0,9.504,0.255,11129.0,0.294,0.028,35.2,people tested,,,,,,,,,,83.33,37846605.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,
POL,Europe,Poland,2020-05-06,14740.0,309.0,300.0,733.0,17.0,15.571,389.467,8.165,7.927,19.368,0.449,0.411,1.02,,,2760.0,72.926,,,,,15004.0,374694.0,9.9,0.396,11444.0,0.302,0.026,38.1,people tested,,,,,,,,,,83.33,37846605.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,
POL,Europe,Poland,2020-05-07,15047.0,307.0,310.0,755.0,22.0,15.857,397.579,8.112,8.191,19.949,0.581,0.419,1.02,,,2711.0,71.631,,,,,14382.0,389076.0,10.28,0.38,11711.0,0.309,0.026,37.8,people tested,,,,,,,,,,83.33,37846605.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,
POL,Europe,Poland,2020-05-08,15366.0,319.0,323.0,776.0,21.0,17.857,406.007,8.429,8.534,20.504,0.555,0.472,1.03,,,2758.0,72.873,,,,,16206.0,405282.0,10.709,0.428,11790.0,0.312,0.027,36.5,people tested,,,,,,,,,,83.33,37846605.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,
POL,Europe,Poland,2020-05-09,15651.0,285.0,325.143,785.0,9.0,17.286,413.538,7.53,8.591,20.742,0.238,0.457,1.05,,,2768.0,73.137,,,,,15886.0,421168.0,11.128,0.42,12544.0,0.331,0.026,38.6,people tested,,,,,,,,,,83.33,37846605.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,
POL,Europe,Poland,2020-05-10,15996.0,345.0,329.0,800.0,15.0,17.429,422.653,9.116,8.693,21.138,0.396,0.461,1.07,,,2658.0,70.231,,,220.351,5.822,15473.0,436641.0,11.537,0.409,13414.0,0.354,0.025,40.8,people tested,,,,,,,,,,83.33,37846605.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,4.06
POL,Europe,Poland,2020-05-11,16326.0,330.0,331.429,811.0,11.0,16.143,431.373,8.719,8.757,21.429,0.291,0.427,1.1,,,2598.0,68.646,,,,,13613.0,450254.0,11.897,0.36,14315.0,0.378,0.023,43.2,people tested,,,,,,,,,,83.33,37846605.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,
POL,Europe,Poland,2020-05-12,16921.0,595.0,355.714,839.0,28.0,17.571,447.094,15.721,9.399,22.168,0.74,0.464,1.12,,,2571.0,67.932,,,,,15722.0,465976.0,12.312,0.415,15184.0,0.401,0.023,42.7,people tested,,,,,,,,,,83.33,37846605.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,
POL,Europe,Poland,2020-05-13,17204.0,283.0,352.0,861.0,22.0,18.286,454.572,7.478,9.301,22.75,0.581,0.483,1.08,,,2648.0,69.967,,,,,19193.0,485169.0,12.819,0.507,15782.0,0.417,0.022,44.8,people tested,,,,,,,,,,83.33,37846605.0,124.027,41.8,16.763,10.202,27216.445,,227.331,5.91,23.3,33.1,,6.62,78.73,0.88,
