iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality
DZA,Africa,Algeria,2020-02-25,1.0,1.0,,,,,0.023,0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,43851043.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,2020-02-26,1.0,0.0,,,,,0.023,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,43851043.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,2020-02-27,1.0,0.0,,,,,0.023,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,43851043.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,2020-02-28,1.0,0.0,,,,,0.023,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,43851043.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,2020-02-29,1.0,0.0,,,,,0.023,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,43851043.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,2020-03-01,1.0,0.0,0.143,,,0.0,0.023,0.0,0.003,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,43851043.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,2020-03-02,3.0,2.0,0.429,,,0.0,0.068,0.046,0.01,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,43851043.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,2020-03-03,5.0,2.0,0.571,,,0.0,0.114,0.046,0.013,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,43851043.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,2020-03-04,12.0,7.0,1.571,,,0.0,0.274,0.16,0.036,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,43851043.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,2020-03-05,12.0,0.0,1.571,,,0.0,0.274,0.0,0.036,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,43851043.0,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
