iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality
IND,Asia,India,2020-07-16,1003832.0,34975.0,30004.286,25602.0,688.0,571.143,727.412,25.344,21.742,18.552,0.499,0.414,1.24,,,,,,,,,326826.0,12739490.0,9.231,0.237,285523.0,0.207,0.105,9.5,samples tested,,,,,,,,,,87.5,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-07-17,1039084.0,35252.0,31166.857,26273.0,671.0,592.857,752.957,25.545,22.585,19.038,0.486,0.43,1.25,,,,,,,,,333228.0,13072718.0,9.473,0.241,292604.0,0.212,0.107,9.4,samples tested,,,,,,,,,,87.5,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-07-18,1077781.0,38697.0,32608.429,26816.0,543.0,591.857,780.998,28.041,23.629,19.432,0.393,0.429,1.25,,,,,,,,,361024.0,13433742.0,9.735,0.262,303820.0,0.22,0.107,9.3,samples tested,,,,,,,,,,87.5,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-07-19,1118206.0,40425.0,34278.857,27497.0,681.0,617.571,810.292,29.293,24.84,19.925,0.493,0.448,1.25,,,,,,,,,358127.0,13791869.0,9.994,0.26,314959.0,0.228,0.109,9.2,samples tested,,,,,,,,,,87.5,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-07-20,1155338.0,37132.0,35512.286,28082.0,585.0,622.143,837.199,26.907,25.733,20.349,0.424,0.451,1.25,,,,,,,,,256039.0,14047908.0,10.18,0.186,320236.0,0.232,0.111,9.0,samples tested,,,,,,,,,,87.5,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-07-21,1193078.0,37740.0,36699.571,28732.0,650.0,631.857,864.547,27.348,26.594,20.82,0.471,0.458,1.25,,,,,,,,,333395.0,14381303.0,10.421,0.242,326971.0,0.237,0.112,8.9,samples tested,,,,,,,,,,87.5,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-07-22,1238798.0,45720.0,38563.0,29861.0,1129.0,706.714,897.677,33.13,27.944,21.638,0.818,0.512,1.25,,,,,,,,,343243.0,14724546.0,10.67,0.249,330269.0,0.239,0.117,8.6,samples tested,,,,,,,,,,87.5,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-07-23,1288108.0,49310.0,40610.857,30601.0,740.0,714.143,933.409,35.732,29.428,22.175,0.536,0.517,1.24,,,,,,,,,350823.0,15075369.0,10.924,0.254,333697.0,0.242,0.122,8.2,samples tested,,,,,,,,,,87.5,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-07-24,1337024.0,48916.0,42562.857,31358.0,757.0,726.429,968.855,35.446,30.843,22.723,0.549,0.526,1.23,,,,,,,,,352801.0,15428170.0,11.18,0.256,336493.0,0.244,0.126,7.9,samples tested,,,,,,,,,,87.5,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-07-25,1385635.0,48611.0,43979.143,32060.0,702.0,749.143,1004.08,35.225,31.869,23.232,0.509,0.543,1.23,,,,,,,,,420898.0,15849068.0,11.485,0.305,345047.0,0.25,0.127,7.8,samples tested,,,,,,,,,,87.5,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-07-26,1435616.0,49981.0,45344.286,32771.0,711.0,753.429,1040.298,36.218,32.858,23.747,0.515,0.546,1.22,,,,,,,,,442263.0,16291331.0,11.805,0.32,357066.0,0.259,0.127,7.9,samples tested,,,,,,,,,,87.5,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-07-27,1480073.0,44457.0,46390.714,33408.0,637.0,760.857,1072.513,32.215,33.616,24.209,0.462,0.551,1.21,,,,,,,,,515472.0,16806803.0,12.179,0.374,394128.0,0.286,0.118,8.5,samples tested,,,,,,,,,,87.5,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-07-28,1531669.0,51596.0,48370.143,34193.0,785.0,780.143,1109.902,37.388,35.051,24.777,0.569,0.565,1.2,,,,,,,,,528082.0,17334885.0,12.561,0.383,421940.0,0.306,0.115,8.7,samples tested,,,,,,,,,,87.5,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-07-29,1581963.0,50294.0,49023.571,34955.0,762.0,727.714,1146.346,36.445,35.524,25.33,0.552,0.527,1.19,,,,,,,,,408855.0,17743740.0,12.858,0.296,431313.0,0.313,0.114,8.8,samples tested,,,,,,,,,,87.5,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-07-30,1634746.0,52783.0,49519.714,35718.0,763.0,731.0,1184.595,38.248,35.884,25.883,0.553,0.53,1.19,,,,,,,,,446642.0,18190382.0,13.181,0.324,445002.0,0.322,0.111,9.0,samples tested,,,,,,,,,,87.5,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-07-31,1695988.0,61242.0,51280.571,36511.0,793.0,736.143,1228.973,44.378,37.16,26.457,0.575,0.533,1.18,,,,,,,,,642588.0,18832970.0,13.647,0.466,486400.0,0.352,0.105,9.5,samples tested,,,,,,,,,,87.5,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-08-01,1750723.0,54735.0,52155.429,37364.0,853.0,757.714,1268.636,39.663,37.794,27.075,0.618,0.549,1.17,,,,,,,,,525689.0,19358659.0,14.028,0.381,501370.0,0.363,0.104,9.6,samples tested,,,,,,,,,,85.65,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-08-02,1803695.0,52972.0,52582.714,38135.0,771.0,766.286,1307.021,38.385,38.103,27.634,0.559,0.555,1.16,,,,,,,,,463172.0,19821831.0,14.364,0.336,504357.0,0.365,0.104,9.6,samples tested,,,,,,,,,,85.65,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-08-03,1855745.0,52050.0,53667.429,38938.0,803.0,790.0,1344.738,37.717,38.889,28.216,0.582,0.572,1.15,,,,,,,,,381027.0,20202858.0,14.64,0.276,485151.0,0.352,0.111,9.0,samples tested,,,,,,,,,,85.65,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-08-04,1908254.0,52509.0,53797.857,39795.0,857.0,800.286,1382.788,38.05,38.984,28.837,0.621,0.58,1.15,,,,,,,,,661892.0,20864750.0,15.119,0.48,504266.0,0.365,0.107,9.4,samples tested,,,,,,,,,,85.65,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-08-05,1964536.0,56282.0,54653.286,40699.0,904.0,820.571,1423.572,40.784,39.604,29.492,0.655,0.595,1.14,,,,,,,,,619652.0,21484402.0,15.568,0.449,534380.0,0.387,0.102,9.8,samples tested,,,,,,,,,,85.65,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-08-06,2027074.0,62538.0,56046.857,41585.0,886.0,838.143,1468.89,45.317,40.614,30.134,0.642,0.607,1.14,,,,,,,,,664949.0,22149351.0,16.05,0.482,565567.0,0.41,0.099,10.1,samples tested,,,,,,,,,,85.65,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-08-07,2088611.0,61537.0,56089.0,42518.0,933.0,858.143,1513.481,44.592,40.644,30.81,0.676,0.622,1.13,,,,,,,,,639042.0,22788393.0,16.513,0.463,565060.0,0.409,0.099,10.1,samples tested,,,,,,,,,,85.65,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-08-08,2153010.0,64399.0,57469.571,43379.0,861.0,859.286,1560.147,46.666,41.644,31.434,0.624,0.623,1.13,,,,,,,,,598778.0,23387171.0,16.947,0.434,575502.0,0.417,0.1,10.0,samples tested,,,,,,,,,,85.65,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-08-09,2215074.0,62064.0,58768.429,44386.0,1007.0,893.0,1605.121,44.974,42.586,32.164,0.73,0.647,1.12,,,,,,,,,719364.0,24106535.0,17.468,0.521,612101.0,0.444,0.096,10.4,samples tested,,,,,,,,,,85.65,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-08-10,2268675.0,53601.0,58990.0,45257.0,871.0,902.714,1643.962,38.841,42.746,32.795,0.631,0.654,1.11,,,,,,,,,477023.0,24583558.0,17.814,0.346,625814.0,0.453,0.094,10.6,samples tested,,,,,,,,,,85.65,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-08-11,2329638.0,60963.0,60197.714,46091.0,834.0,899.429,1688.138,44.176,43.621,33.399,0.604,0.652,1.11,,,,,,,,,698290.0,25281848.0,18.32,0.506,631014.0,0.457,0.095,10.5,samples tested,,,,,,,,,,85.65,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-08-12,2396637.0,66999.0,61728.714,47033.0,942.0,904.857,1736.688,48.55,44.731,34.082,0.683,0.656,1.1,,,,,,,,,733449.0,26015297.0,18.852,0.531,647271.0,0.469,0.095,10.5,samples tested,,,,,,,,,,85.65,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-08-13,2461190.0,64553.0,62016.571,48040.0,1007.0,922.143,1783.465,46.777,44.939,34.811,0.73,0.668,1.1,,,,,,,,,830391.0,26845688.0,19.453,0.602,670905.0,0.486,0.092,10.8,samples tested,,,,,,,,,,85.65,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-08-14,2525922.0,64732.0,62473.0,49036.0,996.0,931.143,1830.372,46.907,45.27,35.533,0.722,0.675,1.09,,,,,,,,,848728.0,27694416.0,20.068,0.615,700860.0,0.508,0.089,11.2,samples tested,,,,,,,,,,85.65,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-08-15,2589952.0,64030.0,62420.286,49980.0,944.0,943.0,1876.771,46.398,45.232,36.217,0.684,0.683,1.09,,,,,,,,,868679.0,28563095.0,20.698,0.629,739418.0,0.536,0.084,11.8,samples tested,,,,,,,,,,85.65,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-08-16,2647663.0,57711.0,61798.429,50921.0,941.0,933.571,1918.59,41.819,44.781,36.899,0.682,0.676,1.08,,,,,,,,,746608.0,29309703.0,21.239,0.541,743310.0,0.539,0.083,12.0,samples tested,,,,,,,,,,85.65,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-08-17,2702681.0,55018.0,62000.857,51797.0,876.0,934.286,1958.458,39.868,44.928,37.534,0.635,0.677,1.08,,,,,,,,,731697.0,30041400.0,21.769,0.53,779692.0,0.565,0.08,12.6,samples tested,,,,,,,,,,85.65,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-08-18,2767253.0,64572.0,62516.429,52888.0,1091.0,971.0,2005.249,46.791,45.302,38.325,0.791,0.704,1.08,,,,,,,,,899864.0,30941264.0,22.421,0.652,808488.0,0.586,0.077,12.9,samples tested,,,,,,,,,,85.65,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-08-19,2836925.0,69672.0,62898.286,53866.0,978.0,976.143,2055.736,50.487,45.578,39.033,0.709,0.707,1.08,,,,,,,,,801518.0,31742782.0,23.002,0.581,818212.0,0.593,0.077,13.0,samples tested,,,,,,,,,,85.65,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-08-20,2905825.0,68900.0,63519.286,54849.0,983.0,972.714,2105.664,49.927,46.028,39.746,0.712,0.705,1.08,,,,,,,,,918470.0,32661252.0,23.667,0.666,830795.0,0.602,0.076,13.1,samples tested,,,,,,,,,,85.65,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-08-21,2975701.0,69876.0,64254.143,55794.0,945.0,965.429,2156.298,50.635,46.561,40.43,0.685,0.7,1.08,,,,,,,,,805985.0,33467237.0,24.252,0.584,824689.0,0.598,0.078,12.8,samples tested,,,,,,,,,,85.65,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-08-22,3044940.0,69239.0,64998.286,56706.0,912.0,960.857,2206.471,50.173,47.1,41.091,0.661,0.696,1.08,,,,,,,,,1023836.0,34491073.0,24.993,0.742,846854.0,0.614,0.077,13.0,samples tested,,,,,,,,,,85.65,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-08-23,3106348.0,61408.0,65526.429,57542.0,836.0,945.857,2250.97,44.498,47.483,41.697,0.606,0.685,1.08,,,,,,,,,801147.0,35292220.0,25.574,0.581,854645.0,0.619,0.077,13.0,samples tested,,,,,,,,,,85.65,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-08-24,3167323.0,60975.0,66377.429,58390.0,848.0,941.857,2295.154,44.185,48.099,42.311,0.614,0.683,1.09,,,,,,,,,609917.0,35902137.0,26.016,0.442,837248.0,0.607,0.079,12.6,samples tested,,,,,,,,,,85.65,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-08-25,3224547.0,57224.0,65327.714,59357.0,967.0,924.143,2336.621,41.467,47.339,43.012,0.701,0.67,1.09,,,,,,,,,925383.0,36827520.0,26.687,0.671,840894.0,0.609,0.078,12.9,samples tested,,,,,,,,,,85.65,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-08-26,3310234.0,85687.0,67615.571,60472.0,1115.0,943.714,2398.713,62.092,48.997,43.82,0.808,0.684,1.1,,,,,,,,,823992.0,37651512.0,27.284,0.597,844104.0,0.612,0.08,12.5,samples tested,,,,,,,,,,85.65,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-08-27,3387500.0,77266.0,68810.714,61529.0,1057.0,954.286,2454.702,55.99,49.863,44.586,0.766,0.692,1.1,,,,,,,,,924998.0,38576510.0,27.954,0.67,845037.0,0.612,0.081,12.3,samples tested,,,,,,,,,,85.65,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-08-28,3463972.0,76472.0,69753.0,62550.0,1021.0,965.143,2510.117,55.414,50.545,45.326,0.74,0.699,1.1,,,,,,,,,901338.0,39477848.0,28.607,0.653,858659.0,0.622,0.081,12.3,samples tested,,,,,,,,,,85.65,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-08-29,3542733.0,78761.0,71113.286,63498.0,948.0,970.286,2567.19,57.073,51.531,46.013,0.687,0.703,1.1,,,,,,,,,928761.0,40406609.0,29.28,0.673,845077.0,0.612,0.084,11.9,samples tested,,,,,,,,,,85.65,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-08-30,3621245.0,78512.0,73556.714,64469.0,971.0,989.571,2624.082,56.893,53.302,46.717,0.704,0.717,1.1,,,,,,,,,1055027.0,41461636.0,30.045,0.765,881345.0,0.639,0.083,12.0,samples tested,,,,,,,,,,85.65,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-08-31,3691166.0,69921.0,74834.714,65288.0,819.0,985.429,2674.749,50.667,54.228,47.31,0.593,0.714,1.1,,,,,,,,,846278.0,42307914.0,30.658,0.613,915111.0,0.663,0.082,12.2,samples tested,,,,,,,,,,85.65,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-09-01,3769523.0,78357.0,77853.714,66333.0,1045.0,996.571,2731.53,56.78,56.416,48.067,0.757,0.722,1.1,,,,,,,,,1016920.0,43324834.0,31.395,0.737,928188.0,0.673,0.084,11.9,samples tested,,,,,,,,,,85.65,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-09-02,3853406.0,83883.0,77596.0,67376.0,1043.0,986.286,2792.314,60.785,56.229,48.823,0.756,0.715,1.1,,,,,,,,,1012367.0,44337201.0,32.128,0.734,955098.0,0.692,0.081,12.3,samples tested,,,,,,,,,,85.65,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-09-03,3936747.0,83341.0,78463.857,68472.0,1096.0,991.857,2852.706,60.392,56.858,49.617,0.794,0.719,1.1,,,,,,,,,1172179.0,45509380.0,32.978,0.849,990410.0,0.718,0.079,12.6,samples tested,,,,,,,,,,85.65,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-09-04,4023179.0,86432.0,79886.714,69561.0,1089.0,1001.571,2915.338,62.632,57.889,50.406,0.789,0.726,1.1,,,,,,,,,1169765.0,46679145.0,33.825,0.848,1028757.0,0.745,0.078,12.9,samples tested,,,,,,,,,,85.65,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-09-05,4113811.0,90632.0,81582.571,70626.0,1065.0,1018.286,2981.013,65.675,59.118,51.178,0.772,0.738,1.1,,,,,,,,,1059346.0,47738491.0,34.593,0.768,1047412.0,0.759,0.078,12.8,samples tested,,,,,,,,,,85.65,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-09-06,4204613.0,90802.0,83338.286,71642.0,1016.0,1024.714,3046.811,65.798,60.39,51.914,0.736,0.743,1.1,,,,,,,,,1092654.0,48831145.0,35.385,0.792,1052787.0,0.763,0.079,12.6,samples tested,,,,,,,,,,85.65,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-09-07,4280422.0,75809.0,84179.429,72775.0,1133.0,1069.571,3101.745,54.934,60.999,52.735,0.821,0.775,1.09,,,,,,,,,720362.0,49551507.0,35.907,0.522,1034799.0,0.75,0.081,12.3,samples tested,,,,,,,,,,85.65,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-09-08,4370128.0,89706.0,85800.714,73890.0,1115.0,1079.571,3166.749,65.004,62.174,53.543,0.808,0.782,1.09,,,,,,,,,1098621.0,50650128.0,36.703,0.796,1046471.0,0.758,0.082,12.2,samples tested,,,,,,,,,,85.65,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-09-09,4465863.0,95735.0,87493.857,75062.0,1172.0,1098.0,3236.122,69.373,63.401,54.393,0.849,0.796,1.08,,,,,,,,,1154549.0,51804677.0,37.54,0.837,1066782.0,0.773,0.082,12.2,samples tested,,,,,,,,,,85.65,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-09-10,4562414.0,96551.0,89381.0,76271.0,1209.0,1114.143,3306.087,69.964,64.769,55.269,0.876,0.807,1.08,,,,,,,,,1129756.0,52934433.0,38.358,0.819,1060722.0,0.769,0.084,11.9,samples tested,,,,,,,,,,85.65,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-09-11,4659984.0,97570.0,90972.143,77472.0,1201.0,1130.143,3376.789,70.703,65.922,56.139,0.87,0.819,1.07,,,,,,,,,1163542.0,54097975.0,39.201,0.843,1059833.0,0.768,0.086,11.7,samples tested,,,,,,,,,,85.65,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-09-12,4754356.0,94372.0,91506.429,78586.0,1114.0,1137.143,3445.175,68.385,66.309,56.946,0.807,0.824,1.06,,,,,,,,,1091251.0,55189226.0,39.992,0.791,1064391.0,0.771,0.086,11.6,samples tested,,,,,,,,,,85.65,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-09-13,4846427.0,92071.0,91687.714,79722.0,1136.0,1154.286,3511.892,66.718,66.44,57.769,0.823,0.836,1.06,,,,,,,,,1071702.0,56260928.0,40.769,0.777,1061398.0,0.769,0.086,11.6,samples tested,,,,,,,,,,85.65,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-09-14,4930236.0,83809.0,92830.571,80776.0,1054.0,1143.0,3572.623,60.731,67.268,58.533,0.764,0.828,1.05,,,,,,,,,978500.0,57239428.0,41.478,0.709,1098274.0,0.796,0.085,11.8,samples tested,,,,,,,,,,85.65,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-09-15,5020359.0,90123.0,92890.143,82066.0,1290.0,1168.0,3637.93,65.306,67.311,59.468,0.935,0.846,1.04,,,,,,,,,1072845.0,58312273.0,42.255,0.777,1094592.0,0.793,0.085,11.8,samples tested,,,,,,,,,,85.65,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-09-16,5118253.0,97894.0,93198.571,83198.0,1132.0,1162.286,3708.867,70.937,67.535,60.288,0.82,0.842,1.03,,,,,,,,,1116842.0,59429115.0,43.064,0.809,1089205.0,0.789,0.086,11.7,samples tested,,,,,,,,,,85.65,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-09-17,5214677.0,96424.0,93180.429,84372.0,1174.0,1157.286,3778.739,69.872,67.522,61.139,0.851,0.839,1.02,,,,,,,,,1136613.0,60565728.0,43.888,0.824,1090185.0,0.79,0.085,11.7,samples tested,,,,,,,,,,85.65,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-09-18,5308014.0,93337.0,92575.714,85619.0,1247.0,1163.857,3846.375,67.635,67.084,62.043,0.904,0.843,1.01,,,,,,,,,1006615.0,61572343.0,44.617,0.729,1067767.0,0.774,0.087,11.5,samples tested,,,,,,,,,,85.65,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
IND,Asia,India,2020-09-19,5400619.0,92605.0,92323.286,86752.0,1133.0,1166.571,3913.48,67.105,66.901,62.864,0.821,0.845,1.0,,,,,,,,,881911.0,62454254.0,45.257,0.639,1037861.0,0.752,0.089,11.2,samples tested,,,,,,,,,,85.65,1380004385.0,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,
